攆,撵,攔住,僕婦,走,爹媽,沒臉,趕,不聲不響,滾蛋,氣呼呼
星火,火炬,天水,葵花,高新,星星,旭日,新星,特等,曙光,作文
木牌,石碑,墓碑,旗子,碑文,牌位,石板,招牌,匾额,牌子,碑
李白,杜甫,白居易,苏轼,孟浩然,陆游,诗人,杜审言,屈原,郭沫若,杜審言
歸公,归公,私產,攤派,公產,上繳,資財,抵償,貲,盤剝,錢糧
江东,江北,宁波,江東,镇海,镇江,江边,宁海,河东,浙东,孙策
江東,江东,孫策,孫權,荊州,襄陽,漢江,東吳,江北,魯肅,孙策
減產,增產,產量,减产,歐佩克,產能,油價,漲價,停產,增产,縮減
炭,木炭,碳,褐煤,焦炭,柴火,燃烧,柴草,炭火,石板,褥
狡猾,狡诈,阴险,精明,卑鄙,狠毒,奸诈,歹毒,愚蠢,凶狠,凶悍
王宫,宫殿,皇宫,国王,寝宫,神庙,宫里,宫中,王宮,宫廷,行宫
王宮,宮殿,王宫,宮廷,皇宮,行宮,宫殿,國王,寢宮,城門,宮門
老爷子,老太爷,老头子,爷爷,老头儿,大爷,老头,孙子,二爷,爷,老爷
老爺子,老太爺,老頭子,頭兒,老頭兒,爹媽,爺爺,俞蓮舟,媳婦兒,那會兒,嬸子
耻辱,奇耻大辱,屈辱,可耻,恥辱,羞耻,丢脸,丢人,无耻,羞辱,骄傲
肾脏,肾,肝脏,脏器,肾病,腎臟,肝肾,心脏,肠胃,内脏,肝臟
腎臟,肝臟,腎,肾脏,心臟,腎功能,腸道,腸胃,腎病,胃腸,結石
自考,自考办,自学,统考,高考,考试,报考,中考,考生,招生,本科
芸,芷,淼,嫣,桦,珑,婉,宸,芦,璐,玮
茶杯,杯子,茶具,茶碗,酒杯,茶壶,茶水,茶几,茶,碟子,餐具
試管,试管,燒杯,樣品,胎兒,胚胎,無菌,幹細胞,手術,懷孕,試劑
试管,試管,烧杯,婴儿,输卵管,烧瓶,胚胎,导管,受精卵,样品,体细胞
豹子,老虎,豹,狮子,狼,黑熊,蜥蜴,猛虎,蝎子,猩猩,虎
責成,责成,責令,針對,懲辦,派員,紀檢組,強調,擬訂,負責,嚴懲
责成,责令,上报,下令,会同,对,責成,对此,负责,牵头,敦促
輾轉,辗转,幾經,後來,經過,隨即,隨後,歷經,轉,先後,幾番
辗转,輾轉,几经,历经,来回,转战,颠沛,来到,马不停蹄,数次,先后
雞湯,雞肉,湯,紅燒,養生,藥膳,鍋,鸡汤,稀飯,燉,清燉
鸡汤,雞湯,心灵,锅,炖,滋补,鸡肉,汤,调味,毒药,米饭
农用,拖拉机,农田,农业,农药,农机,除草剂,摩托车,耕地,机械,三轮车
华为,中兴,胡厚昆,诺基亚,摩托罗拉,爱立信,创维,海信,电信,手机,荣耀
口吻,语气,語氣,语调,語調,神情,委婉,口气,嘲弄,挖苦,略带
哈萨克斯坦,乌兹别克斯坦,吉尔吉斯斯坦,白俄罗斯,塔吉克斯坦,俄罗斯,哈萨克,中亚,阿拉木图,乌克兰,蒙古国
哈薩克斯坦,哈薩克,俄聯邦,薩爾瓦多,瀋陽市,麥地那,方面軍,烏茲別克,烏拉爾,斯洛文尼亞,蘇維埃
国力,國力,军力,国势,强盛,实力,强国,大国,富强,财力,国防
國力,国力,軍力,綜合國力,國勢,強盛,军力,国势,實力,强盛,大國
大宗,商品,交易,期货,原油,交易所,现货,交割,煤炭,铁矿石,贵金属
屯兵,驻扎,驻守,驻军,用兵,派兵,驻防,兵力,攻打,屯田,筑城
工作組,課題組,紀檢組,小組,組織部,專家組,整黨,黨支部,調研,專案組,紀檢
工作组,牵头,组长,专家组,小组,成员,委员会,组,专案组,课题组,负责人
张作霖,张学良,袁世凯,張作霖,冯玉祥,吴佩孚,段祺瑞,张宗昌,东北军,溥仪,曹锟
張作霖,张作霖,曹錕,吴佩孚,吳佩孚,袁世凱,張宗昌,段祺瑞,袁世凯,馮玉祥,趙秉鈞
抵押,按揭,贷款,质押,担保,房子,借款,债权,借贷,房屋,信用
柜台,营业员,櫃檯,店里,店员,大厅,商场,摊位,门口,服务员,二楼
桥墩,桥面,桥身,大桥,引桥,桥梁,钢梁,铁路桥,桥,桥头,桥下
森严,森嚴,戒备森严,严密,肃穆,威严,等级,等级制,壁垒,高墙,把守
森嚴,森严,嚴密,戒備森嚴,嚴格,警衛,嚴整,戒備,崗哨,戒备森严,壁壘
橋墩,橋面,橋身,橋樑,吊橋,大橋,鋼樑,橋下,橋,公路橋,鋼筋
櫃檯,柜台,服務員,店員,大廳,門口,桌邊,飯店,櫃,旁邊,經理
汉城,漢城,韩国,平壤,东京,釜山,汉阳,高丽,汉江,开城,朝鲜
漢城,汉城,平壤,釜山,韓國,朝鮮,韩国,漢江,江陵,京畿,東京
由此可见,可见,换言之,综上所述,事实上,诚然,众所周知,这就是说,换句话说,如果说,对于
疫苗,流感,接种,疫情,抗生素,病毒,注射,免疫,禽流感,乙肝,肝炎
矾,易溶,色酚,莲肉,礬,磺,石英砂,二氯,純鹼,硝,盐
礬,飴糖,礱,純鹼,黃芪,莲肉,聯苯,酢,黃水,矾,製取
茂,桂,裕,浦,铁路,朋,肇,联,榆,炳,韦
華爲,創維,手機,華辰,閃存,電視,主營業務,謙,彩電,蘇寧,寧
补助,补贴,资助,津贴,经费,拨款,报销,奖励,生活费,補助,补偿
補助,補貼,經費,津貼,資助,獎勵,补助,金額,減免,預算,自籌
赶走,驱赶,打败,驱除,驱散,击退,驱逐,趕走,消灭,对付,杀死
趕走,赶走,驅趕,消滅,擊退,驅逐,打敗,驅除,對付,殺死,招來
農用,農業,農機,農舍,農作,農具,農田,拖拉機,农用,農,農民
金丝猴,大熊猫,金絲猴,苏门羚,猕猴,毛冠鹿,熊猫,娃娃鱼,保护区,神农架,大鲵
金絲猴,白鰭豚,熊貓,大鯢,金丝猴,秦嶺,毛冠鹿,苏门羚,大熊猫,娃娃魚,九寨溝
雄性,雌性,雌,交配,激素,雌雄,男性,成年,生殖,生殖器,男人
馬鈴薯,马铃薯,雞肉,薯類,黃瓜,紅薯,米飯,穀物,燕麥,蕎麥,豆類
马铃薯,红薯,西红柿,农作物,馬鈴薯,胡萝卜,土豆,小麦,玉米,薯类,蔬菜
龍王,龍,龙王,龍宮,獸,龍頭,閻王,爺,傳說,淵,神龍
龙王,龙宫,龙,神灵,东海,阎王,巨龙,孙悟空,龍王,青龙,庙
一应,齐备,齐全,样样,几样,应有尽有,停当,陈设,一应俱全,仆妇,俱全
不休,不息,不已,不停,争论,爭論,此起彼伏,不可开交,吵,纠缠,四起
出力,出錢,出钱,献策,报效,付出,分担,助力,推力,相助,捐款
双向,单向,雙向,之间,双层,实现,双重,两,允许,机制,流动
周身,全身,浑身,渾身,通体,四周,仿佛,四肢,好似,满身,通體
唱片,歌手,专辑,歌曲,曲目,公司,專輯,音樂,艺人,经纪,音像
四海,天下,四方,八方,神州,普天之下,同心,大海,九州,天地,名扬
大唐,盛唐,唐朝,玄奘,盛世,唐代,李世民,隋唐,敦煌,西域,大明
头疼,头痛,恼火,苦恼,郁闷,困扰,心烦,頭疼,难受,烦躁,费解
忠义,仁义,大义,侠义,义,义士,气节,报国,爱民,爱国,义气
忠義,忠义,忠誠,仁義,正義,愛國,大義,關公,信義,獻身,復興
意向,意愿,有意,意願,想法,事宜,洽谈,兴趣,初步,了解,急切
房产,房地产,地产,买房,购房,楼市,不动产,楼盘,物业,房產,过户
房產,房地產,不動產,房产,買房,地產,投資,購房,資產,拋售,田產
检阅,阅兵,列队,阅兵式,视察,檢閱,参观,检查,操练,接见,检验
楹,庑,西朝房,廡,厢房,配殿,丹墀,碑亭,檐,正殿,西朝東
檢閱,檢查,检阅,訪問,列隊,查閱,挑選,審視,閱兵,預覽,蒞臨
河湖,湖泊,河流,地表水,河道,水体,江河,湿地,水系,植被,湖水
王安石,苏轼,欧阳修,朱熹,司马光,陆游,北宋,白居易,宋代,南宋,宋神宗
矿业,矿山,采矿,矿产,矿区,煤矿,矿,采矿业,金矿,铁矿,矿冶
矿区,矿山,矿,煤矿,矿井,铁矿,矿业,金矿,铜矿,矿石,采矿
礦區,礦,煤礦,礦山,礦產,礦業,銅礦,金礦,開採,礦工,煤層
礦業,採礦,礦,煤礦,礦產,礦山,開採,礦區,產業,金礦,矿业
葛洲坝,三峡,隔河岩,水电,宜昌市,宜昌,大坝,长江,西陵区,郧县,水电站
葛洲壩,鞍鋼,夷陵區,煤電,洪山區,利稅,漢陽區,潛江,水電站,咸寧市,供銷社
装配,组装,安装,组件,车间,生产线,生产,构件,制造,工厂,调试
裝配,組裝,安裝,生產,装配,裝載,組件,發射,交貨,出廠,搭載
該國,蘇丹,不結盟,委內瑞拉,美國,俄羅斯,國,该国,國內,泰國,該
该国,本国,委内瑞拉,我国,尼日利亚,孟加拉国,罗马尼亚,各国,吉尔吉斯斯坦,保加利亚,秘鲁
雕像,塑像,雕塑,铜像,石像,神像,石雕,銅像,浮雕,佛像,纪念碑
雙向,單向,双向,雙,雙邊,車道,行車,互動,溝通,自動,間
頭疼,頭痛,心煩,煩躁,头疼,困擾,鬱悶,難受,惱火,擔憂,苦惱
驟然,頓時,驀地,骤然,陡然,轟然,瞬間,緩緩,驀然,霎時間,頃刻
骤然,陡然,急剧,顿时,刹那间,随之,蓦地,瞬间,猛然,倏然,突然
两口,几口,口,口气道,两口子,旱烟,一口,老两口,孙玉厚,幾口,老汉
债权,债权人,债务,质押,物权,股权,融资,债务人,债,负债,贷款
債權,債權人,债权人,清償,股東,債務,銀行,物權,債務人,償付,討債
兩口,幾口,火腿腸,倒騰,天靈蓋,口裏,擡手,饃,兜裏,炕頭,肚裏
农业区,种植业,农业,畜牧业,区位,农作物,城郊型,农耕,农牧业,农田,商业区
冯玉祥,吴佩孚,张作霖,蒋介石,杨虎城,张学良,馮玉祥,张宗昌,袁世凯,孙中山,曹锟
出馬,坐鎮,出马,親自,出動,幫忙,請示,師弟,應戰,請來,師傅
出马,上阵,亲自,坐镇,出山,自告奋勇,出战,登门,帮忙,出动,出馬
前殿,正殿,大殿,丹墀,殿,承乾宫,養心殿,太和殿,暖閣,地壇,宫门
嗚,哎喲,嚶,啊喲,慘叫,噹啷,怎麼辦,嘖嘖,還好,對不起,喲
寝宫,宫殿,皇宫,宫里,承乾宫,宫中,暖阁,御花园,行宫,寢宮,王宫
寢宮,養心殿,慈寧宮,坤寧宮,暖閣,寝宫,宮殿,帳子,御花園,宮中,進宮
徐壽輝,韓林兒,陳友諒,張士誠,徐寿辉,後唐,曹文詔,刘体纯,李来亨,李來亨,高迎祥
徐寿辉,陈友谅,彭莹玉,高迎祥,张士诚,明玉珍,徐壽輝,罗汝才,徐有贞,韩林儿,熊文灿
得勝,勝利,獲勝,凱歌,得胜,禱告,掌權,仇敵,勝出,團結,榮耀
得胜,胜利,凯旋,全胜,获胜,得勝,大胜,常胜,祷告,荣耀,败
成年人,未成年人,青少年,未成年,成年,小孩子,青年人,中小学生,老年人,孩童,成人
断断续续,断续,斷斷續續,间断,连续不断,时不时,几,好几,偶尔,前前后后,开始
斷斷續續,斷續,断断续续,幾次,間斷,長時間,持續,連續,兩遍,中斷,幾個
早点,尽早,快点,早點,尽快,早饭,赶紧,晚饭,回来,想着,你们
早餐,午餐,晚餐,早饭,早飯,餐,起床,美味,早起,住宿,食物
早點,快點,早点,趕快,儘早,趕緊,儘快,馬上,應該,來得及,讓
松弛,鬆弛,放松,松懈,下垂,僵硬,收缩,放鬆,舒展,松散,收紧
果子,柿子,枣子,果实,枇杷,子粒,果,豆子,树上,核桃,瓜果
榨,榨取,压榨,揩,壓榨,榨油,果汁,油,包穀,籽,一滴
焦躁,急躁,不安,焦急,烦躁,焦灼,暴躁,煩躁,惶恐,坐立不安,焦慮
熄滅,熄灭,點燃,熄,燃燒,燭火,點亮,燒掉,蠟燭,爐火,点燃
熄灭,点燃,熄滅,熄,燃烧,扑灭,点亮,烧着,烛火,点火,燃起
登极,登基,亲政,即位,称帝,驾崩,继位,登極,启奏,祧,圣明
登極,朱祁鎮,朱翊鈞,冊立,登基,御駕,羣臣,養心殿,聖明,稱帝,駕臨
知音,知己,俞伯牙,钟子期,知心,琴台,古琴台,箫声,真情,心事,慰藉
租地,建房,地租,承包,圈地,入股,租,租用,土地,荒地,租金
經紀人,經紀,经纪人,房地產,營業員,不動產,經理人,業務員,藝人,賺錢,演員
经纪人,经纪,经理人,房产,律师,艺人,业务员,地产,房地产,分析师,物业
聞訊,見狀,闻讯,趕來,趕到,氣憤,趕往,震驚,傳來,高興,哭訴
花木,花草,花卉,盆景,月季,栽植,草木,茶花,绿化,蔬菜,植物
蘸,沾,舀,涂抹,沾满,拈,拌,飴糖,抹,揩,沾滿
虚实,虛實,动静,声东击西,辨证,虚,辩证,深浅,轻重,交错,笔法
虛實,虚实,動靜,脈絡,交錯,底細,奧妙,深淺,相間,虛擬,時空
裂縫,縫隙,裂缝,裂開,裂紋,縫,褶皺,滲水,斷裂,破損,內側
裂缝,裂纹,开裂,缝隙,渗水,裂縫,裂开,断裂,破损,裂隙,缝
赶路,赶车,趕路,坐车,赶,耽搁,赶着,开车,骑车,动身,行进
趕路,趕車,赶路,坐車,騎車,開車,追趕,急馳,行軍,趕,疾馳
辟邪,防身,护身,佛珠,安神,護身,功效,祈福,消炎,玉石,镯子
農業區,農業,產區,農產品,工業區,農民,區位,農田,丘陵區,農舍,農作
闻讯,赶来,见状,赶到,当即,连夜,赶忙,纷纷,大惊失色,赶往,随即
馮玉祥,冯玉祥,楊虎城,東北軍,吴佩孚,吳佩孚,張作霖,李景林,曹錕,蔣介石,陳潭秋
鬆弛,松弛,放鬆,收縮,皺紋,收緊,鬆動,鬆,軟化,鎮靜,繃
交出,交上,拿出,拿到,上交,取回,拿下,拿走,答卷,亮出,交还
偕,携,随同,陪同,亲率,率领,赴,辞别,撇下,会合,隨同
八五,九五,八七,十一五,十五,十二五,八,七十,九十,八十,六十
凌,欧阳,陈,楚,殷,岳,董,徐,廖,沈,樊
医治,治疗,诊治,醫治,救治,痊愈,康复,吃药,治病,确诊,发作
实情,底细,内情,真话,隐瞒,事实,来龙去脉,心里话,状况,说出,真实
實情,事實,說出,隱瞞,实情,實,真話,問明,其實,假話,知曉
戈,匕,楚,瑗,雒,莱,洛,戚,殷,胡,刂
打招呼,招呼,问好,寒暄,握手,問好,客套,不好意思,搭理,交談,陌生人
挣脱,摆脱,束缚,掙脫,挣扎,禁锢,逃脱,松开,逃离,缠住,脱身
掙脫,擺脫,挣脱,束縛,逃脫,逃離,鬆開,掙扎,枷鎖,甩開,禁錮
搀,搀扶,攙,踱,挎,哥儿俩,拦住,蜷,伏侍,下楼,上楼
攙,搀,攙扶,摻,踉踉蹌蹌,踉蹌,廝打,僕婦,搀扶,摟抱,調勻
杜仲,天麻,药材,枸杞,中药,黄芪,茯苓,油茶,鹿茸,人参,中药材
杵,铁棒,钢鞭,抡,哝,镫,踅,捶,跺,硌,衮
洪涝,水灾,灾害,干旱,洪水,旱灾,涝,暴雨,汛期,灾情,受灾
洪澇,災荒,旱災,水災,澇,災,乾旱,季風性,險情,徑流,風蝕
游记,日记,遊記,景点,随笔,写,西游记,去过,见闻,游历,环岛
空隙,缝隙,縫隙,间隙,間隙,留出,缺口,空缺,填充,孔隙,隙
絕頂,绝顶,絕世,聰明,絕倫,頂尖,祕笈,極致,絕妙,高強,風流
绝顶,聪明,绝世,絕頂,顶峰,绝妙,绝伦,巅峰,峰顶,聪慧,卓绝
贴着,紧贴,紧靠,挨着,布满,顺着,张贴,墙上,贴,看见,印有
遊記,游记,景點,旅遊,日記,戰利品,見聞,風景,寫,遊,遊歷
遮住,遮,遮掩,遮蔽,遮挡,挡住,遮盖,遮擋,蒙住,捂住,遮蓋
醫治,治療,診治,医治,痊癒,療,康復,吃藥,治癒,良藥,救治
雷电,雷击,闪电,狂风,雷雨,雷電,疾风,雷鸣,风雨,云层,电光
雷電,雷电,雷擊,狂風,閃電,雲霧,雷鳴,災禍,雷聲,劍,風雨
伴奏,演奏,合奏,合唱,曲目,小提琴,笛子,曲子,旋律,歌曲,唱歌
低空,高空,空域,空中,上空,民航,飞行,通航,突防,低速,滑翔
來華,来华,訪華,回國,外國,來京,對華,歸國,來,張騫,湯若望
入川,罗汝才,四川,刘体纯,湘贛,流贼,鄂豫陕,兩湖,两湖,襄渝线,刘芳亮
台地,臺地,丘陵,坡地,盆地,地貌,山麓,沖積扇,山丘,地形,山坡
史实,史實,史料,历史,事实,史书,历史观,论据,史事,叙述,历史剧
史實,史实,歷史,情節,考據,史事,史料,文獻,脈絡,場景,考證
吳邦國,李鐵映,喬石,王兆國,俞正聲,何魯麗,陳伯達,張聞天,楊尚昆,陳潭秋,李鴻忠
吴邦国,胡锦涛,温家宝,江泽民,朱镕基,俞正声,乔石,吴仪,罗清泉,李铁映,王兆国
奋勇,奋力,奋起,奋发,冲杀,奋不顾身,拼死,奮勇,向前,不顾一切,义无反顾
奮勇,奮力,衝殺,奮戰,奋勇,奮發,頑強,奮不顧身,掙扎,縱身,奋力
小提琴,二胡,钢琴,演奏,吉他,笛子,乐器,琴弦,合奏,伴奏,琴
彩电,电视机,家电,电视,创维,康佳,海信,液晶,彩電,长虹,显示器
彩電,創維,電視機,彩电,电视机,電視,電飯煲,臺式機,攝像機,海信,中關村
征税,税率,税收,征收,税,纳税,税款,税制,免税,徵稅,所得税
徵稅,稅收,征税,賦稅,關稅,徵收,稅率,稅款,稅,征收,稅務
悠悠,幽幽,悠然,依依,青青,慢,五千年,自得,徐徐,流逝,漫漫
指使,唆使,授意,逼迫,暗中,威逼,包庇,陷害,勾结,怂恿,纵容
推辞,推辭,答应,推托,应承,告辞,应允,拒绝,谢绝,耽搁,客气
推辭,推辞,拒絕,答應,違拗,告辭,推託,請假,邀請,擺手,遲疑
数字化,网络化,数字,智能化,信息化,标准化,转型,自动化,數字化,现代化,多媒体
數字化,網絡化,数字化,標準化,規範化,自動化,互聯,互聯網,遙感,數據庫,互聯網絡
旅游者,游客,旅游,游人,旅遊者,旅游业,遊客,旅行社,导游员,旅客,旅游团
旅遊者,旅游者,遊客,旅行者,旅遊團,旅遊,景區,游客,購房,導遊,務工
更迭,更替,变迁,交替,變遷,流逝,盛衰,变幻,变动,变换,变革
朱砂,硃砂,丸药,黄纸,汞,颜料,宣纸,铜钱,水银,铅,木炭
来华,来京,访华,出访,回国,出国,外国人,应邀,传教士,驻华,外国
火爆,火热,红火,冷清,迅猛,激烈,追捧,火熱,如火如荼,低迷,凶猛
硃砂,朱砂,棗核,飴糖,緞子,錦緞,硃筆,宣紙,礬,殷紅,硝
精制,精製,加工,制成,提纯,工艺,精致,蒸馏,精炼,精细,铸造
精製,精制,工藝,精煉,製成,煉製,提煉,烹調,精緻,調味,精細
臺地,台地,沖積扇,紅壤,丘陵區,平原區,丘陵,溝谷,沖積,盆地,北緣
足足,整整,将近,一共,差不多,不到,大概,將近,了,短短,至少
限額,額度,配額,金額,上限,總額,名額,限额,數額,額,放寬
限额,额度,金额,总额,数额,上限,配额,定额,规定,总量,余额
飲用,饮用,飲用水,飲料,飲,喝,開水,飲水,稀釋,幾杯,飲酒
饮用,飲用,饮,饮用水,饮水,喝,饮酒,饮茶,自来水,矿泉水,进食
丑陋,醜陋,丑恶,肮脏,醜惡,难看,卑劣,狰狞,愚蠢,虚伪,丑
偏差,误差,誤差,偏离,校正,缺陷,修正,失误,疏漏,缺失,偏激
出炉,出爐,揭晓,入围,新鲜,发布,公布,评选,登场,报告,名单
出爐,揭曉,出炉,公佈,名單,結果,評選,入圍,爐,問世,誕生
古文,文言,诗文,文采,训诂,诗词,散文,古文字,繁体字,语文,古诗
后劲,强劲,势头,潜力,动力,底蕴,劲头,竞争力,实力,发展,增长点
后院,後院,院子,前院,屋后,花园,寝宫,楼下,院内,庭院,屋内
嗨,嘿,唱,放肆,痛快,玩,逗,爽,吆,翻,狂欢
大路,小路,大街,大道,山路,道路,路,马路,街道,路上,二路
大門口,門口,門前,門邊,大門,門外,前門,正門,外頭,家門口,大门口
大门口,门口,门前,入口处,大门,正门,门外,门边,不远处,楼下,旁边
失落,失望,迷惘,悲哀,失意,惋惜,惆怅,安慰,迷失,迷茫,沮丧
庭院,院落,院子,小院,宅院,庭園,庭园,草坪,天井,花圃,池塘
张嘴,张口,说话,开口,張嘴,張口,嘴里,扭头,仰头,舌头,皱眉
張嘴,張口,兩口,嘴裏,囁嚅,吱聲,张嘴,口裏,咕噥,扭頭,嚥下
後勁,勁,后劲,香氣,強,勁頭,強勁,動力,潛力,戰鬥力,工業區
後院,后院,前院,客廳,院子,臥房,庭園,陽臺,圍牆,庭院,花廳
怠慢,懈怠,松懈,疏忽,敢,马虎,不敢,大意,轻视,得罪,鬆懈
戈壁,大漠,沙漠,荒漠,草原,荒原,蒙古,天山,荒野,贺兰山,撒哈拉
抖动,晃动,颤动,抖動,摇晃,摆动,颤抖,跳动,震颤,扭动,发抖
抖動,晃動,顫抖,擺動,抖动,顫動,搖晃,跳動,扭動,搖動,顫
杂交,育种,雜交,杂种,变异,种群,交配,繁育,水稻,驯化,性状
毗,旃,殑,娑,南面,多罗,叵,犍,胪,鄰,鄣
清真寺,教堂,穆斯林,伊斯兰教,伊斯兰,伊斯蘭教,寺庙,清真,佛塔,回民,古兰经
澜,瀾,波涛,平静,波澜,涟,珑,滨,沧海,沉静,泗
瀾,濤,滄,波瀾,波濤,澜,鄒,簡,揚,淵,灘
王明,陈云,瞿秋白,毛澤東,康生,张国焘,刘少奇,共产国际,胡喬木,陈独秀,斯大林
社会化,营销,社会性,网络化,专业化,市场化,社会,媒体,社會化,科学化,互联网
社會化,社会化,制約,社會關係,主動性,自覺性,異化,社會,市場化,工業化,能動性
織物,化纖,纖維,綢緞,织物,絲織品,紡織品,紡織,錦緞,織布,緞子
织物,纺织品,纤维,面料,纺织,刺绣,针织,织造,丝织品,化纤,锦缎
肖像,肖像画,画像,畫像,素描,肖像畫,雕像,塑像,照片,头像,人物
衷,诘,雠,欤,叵,诮,诲,谬,谩,诤,懦
覆盖率,覆蓋率,覆盖,满意度,总量,入学率,增长率,蓄积量,绿化,发生率,份额
覆蓋率,覆盖率,覆蓋,增長率,綠地,生態,市場佔有率,綠化,入學率,廣闊,傳輸
試行,试行,實施,制訂,試點,修訂,實行,推行,檢討,開辦,規範
试行,暂行,试点,实施,细则,修订稿,规定,条例,办法,修订,实行
辽宁队,天津队,深圳队,青岛队,国安队,中国队,男篮,实德队,林乐丰,球队,武汉队
醜陋,丑陋,醜惡,骯髒,醜,難看,美麗,無知,污穢,惡毒,貪婪
銳,穎,鋒,銳利,鋒利,尖銳,剛,頂,爾,時尚,精銳
锐,挡,锐利,锋,精锐,驰,睿,颖,驭,涛,钝
雜交,杂交,育種,交配,品種,突變,馴化,近親,播種,良種,遺傳
体裁,诗歌,诗体,文体,体例,题材,體裁,文学,抒情诗,散文,叙事
信徒,教徒,基督教徒,信仰,教派,基督教,宗教,佛教徒,基督,教会,教众
偶像,明星,崇拜,歌手,巨星,球星,新生代,少女,青春,女神,歌唱
光纜,電纜,線路,纜,局域網,輸電,光缆,數據鏈,光纖,電線,運營商
光缆,光纤,电缆,电线,缆,导线,输电,线路,管线,传输,宽带
况,岂非,然则,状况,情况,雠,其时,诮,岂,诤,情状
升旗,宣誓,阅兵,国旗,国旗班,元旦,军训,五星红旗,校慶,开学,游行
古物,文物,古董,古玩,藏品,古迹,考古,古籍,古蹟,器物,收藏家
台海,臺海,南海,海峡,岸,台独,台湾,国台办,钓鱼岛,澎湖,海防
因故,被迫,中止,因,中途,未,原定,延期,按期,如期,取消
在意,在乎,介意,不在乎,看重,不屑,搭理,害怕,担心,注重,反感
夢見,梦见,預示,做夢,夢境,夢,醒來,預兆,夜裏,驚醒,倒黴
好手,高手,身手,功力,基本功,手,本事,新秀,武術,拿手,能手
尚且,恐怕,即便,如此,仍然,依然,仍,固然,即使,何况,甚至
尹志平,甄志丙,赵志敬,耶律齐,柯镇恶,周芷若,裘千仞,欧阳克,张无忌,霍都,殷素素
抚养,养育,收养,撫養,照顾,长大成人,长大,養育,亲生,养活,照料
摧残,蹂躏,折磨,摧殘,残害,侵袭,重创,践踏,侵蚀,残酷,饱受
摧殘,摧残,蹂躪,侵襲,侵蝕,摧毀,折騰,殘害,蹂躏,毀壞,重創
撫養,養育,抚养,收養,照顧,奉養,長大,母親,孤兒,照料,兒子
朱熹,王安石,孟子,儒家,苏轼,宋代,南宋,孔子,陆游,欧阳修,黄庭坚
梦见,夢見,预示,做梦,梦境,梦,醒来,看见,睡觉,预兆,别人
楼房,高楼,洋楼,建筑物,栋,小楼,平房,建筑,砖混,房顶,办公楼
樓房,建築物,院牆,房頂,高樓,建築,磚混,楼房,棟,屋頂,小樓
況,情況,狀況,這種,況且,狀態,這樣,境況,何況,情,處境
浴,沐浴,卧,洗澡,浴室,温泉,厕,澡,卫,洗,浴场
臺海,台海,情勢,兩岸,局勢,防務,閩江,軍售,多極化,揚子江,臺灣島
衬,衬托,襯,点缀,遮盖,花纹,蓝布,内,缝,缎,夹
襯,襯托,點綴,顯出,衬,凸顯,藍布,襯衣,鑲,裝飾,輝映
謀生,谋生,營生,生計,養活,掙錢,爲生,求學,務工,經商,過活
谋生,营生,为生,生计,謀生,挣钱,养活,乞讨,过活,赚钱,务农
踪影,踪迹,蹤影,影踪,蹤跡,影蹤,不见,身影,不知去向,消失,无影无踪
蹤影,蹤跡,踪影,影蹤,踪迹,身影,見到,影踪,見,不見,失蹤
車身,車體,底盤,车身,車型,機身,車門,車輛,這輛,輪胎,整車
车身,车体,底盘,整车,车型,车辆,车门,車身,汽车,轿车,轮胎
进取,开拓,奋发,勤奋,务实,拼搏,脚踏实地,勇于,与时俱进,创新,奋斗
适龄,年龄段,儿童,入学,適齡,青壮年,青少年,中小学生,入学率,少年儿童,年龄
進取,積極,奮發,进取,樂觀,大膽,作風,果斷,腳踏實地,勤奮,務實
適齡,幼兒,适龄,年齡,青壯年,週歲,歲,入學率,齡,三歲,患兒
鐵門,大門,鐵柵欄,門窗,把門,門上,門板,房門,兩扇,铁门,閘門
鑄鐵,不鏽鋼,鐵鍋,铸铁,黃銅,鍋,鋼材,鑄造,生鐵,鍛造,鐵板
铁门,铁栅栏,大门,屋门,房门,栅栏,把门,院墙,围墙,窗户,门闩
铸铁,铸造,黄铜,铝合金,鑄鐵,青铜,生铁,铸,不锈钢,合金钢,锅炉
題爲,爲題,開幕詞,題詞,蔣碩傑,發表,錢其琛,邵飄萍,許嘉璐,報道,題寫
题为,为题,题,发表,名为,题目,演讲,应邀,写道,阐述,报告
體裁,体裁,文體,敘事,體例,抒情詩,詩歌,詩體,新詩,文學,筆法
两性,情爱,性爱,无性,裸体,五花八门,同性恋,生殖器,养生,丑恶,性
佬,光头,仔,苦力,洋人,老兄,英国人,口音,婆,老兵,老外
免不了,不免,少不了,难免,少不得,不可避免,難免,常常,必定,或多或少,往往
全州,全市,州,全县,全区,全美,釜山,各州,我市,州政府,我省
兩性,同性戀,單性,網,性別,愛情,性愛,人際,靈性,教育,情愛
勇于,敢于,勇於,敢於,勇敢,大胆,善于,乐于,进取,奋勇,积极
勇於,勇于,敢於,敢于,勇敢,嘗試,願意,勇氣,大膽,積極,樂於
名气,名声,名氣,名头,影响力,声誉,知名度,声名,名望,声望,出名
名氣,名聲,名气,知名度,聲譽,聲望,影響力,名望,響亮,聲名,名頭
咸阳,汉中,宝鸡,陕西,西安,邯郸,陕西省,长安,洛阳,许昌,安阳
咸陽,咸阳,邯鄲,洛陽,長安,荊門,麗江,漢中,襄陽,秦國,臨淄
報價,價格,估價,規格,價錢,上漲,訂單,股價,買賣,走勢,價
